darshan_agg_perf_by_slowest,darshan_api,darshan_api_mpiio?,darshan_app,darshan_end_time,darshan_file_system,darshan_io_time,darshan_jobid,darshan_start_time,darshan_total_bytes,darshan_total_gibs,darshan_walltime,darshan_write_mode?,job_avg_radius,job_concurrent_jobs,job_max_radius,job_min_radius,lmt_bytes_covered,lmt_frac_missing,lmt_frac_zeros,lmt_mds_ave,lmt_mds_max,lmt_ops_closes,lmt_ops_getattrs,lmt_ops_getxattrs,lmt_ops_mkdirs,lmt_ops_opens,lmt_ops_renames,lmt_ops_rmdirs,lmt_ops_setattrs,lmt_ops_unlinks,lmt_oss_ave,lmt_oss_max,lmt_tot_bytes_read,lmt_tot_bytes_write,lmt_tot_missing,lmt_tot_zeros,ost_avg_bad_ost_per_oss,ost_avg_bad_overload_factor,ost_avg_kib,ost_avg_pct,ost_bad_oss_count,ost_bad_ost_count,ost_bad_pct,ost_count,ost_failures_lead_secs,ost_fullness_lead_secs,ost_max_id,ost_max_kib,ost_max_name,ost_max_pct,ost_min_id,ost_min_kib,ost_min_name,ost_min_pct
595,15926.719783,MPIIO,1,IOR,1488362084,scratch2,32.918768,4197396,1488362033,549755813888,512.0,51,1,4.38246159834,1281,7.85675745428,0.539571770307,0.995213729717,0.0,0.0,3.84782636364,6.64904,27408.0,28307.0,89.0,123.0,100738.0,8.0,0.0,611.0,2.0,8.76078056818,26.8098,4404846592.0,5.47994901796e+11,0,0,2.0,2.0,55419291685,61.0562142564,1,2,8.33333333333,24,530,530,6,64020728192,OST0006,70.5325380115,14,52967431000,OST000e,58.3549648041
596,22570.309542,POSIX,0,IOR,1488362192,scratch2,92.916404,4197396,1488362099,2199023255552,2048.0,93,1,4.38246159834,1290,7.85675745428,0.539571770307,0.985898099322,0.0,0.0,2.9201091,6.45729,20481.0,18953.0,12.0,2.0,85655.0,0.0,0.0,1140.0,5.0,14.0395247708,38.3969,2848378880.0,2.22762884495e+12,0,0,2.0,2.0,55419291685,61.0562142564,1,2,8.33333333333,24,596,596,6,64020728192,OST0006,70.5325380115,14,52967431000,OST000e,58.3549648041
597,14771.582897,MPIIO,1,IOR,1488362294,scratch2,35.493014,4197396,1488362210,549755813888,512.0,84,0,4.38246159834,1283,7.85675745428,0.539571770307,0.970096606973,0.0,0.0,3.71721705882,8.23056,33926.0,22129.0,29.0,1.0,143498.0,3.0,0.0,835.0,7410.0,5.69880362745,20.1058,5.4770313216e+11,18998998263.0,0,0,2.0,2.0,55419291685,61.0562142564,1,2,8.33333333333,24,707,707,6,64020728192,OST0006,70.5325380115,14,52967431000,OST000e,58.3549648041
598,29290.517712,POSIX,0,IOR,1488362384,scratch2,71.598325,4197396,1488362305,2199023255552,2048.0,79,0,4.38246159834,1279,7.85675745428,0.539571770307,0.997481461007,0.0,0.0,2.641817125,6.52856,17273.0,7581.0,91.0,1.0,55277.0,0.0,0.0,260.0,7.0,11.4313859635,28.3887,2.19352414208e+12,11051422995.0,0,0,2.0,2.0,55419291685,61.0562142564,1,2,8.33333333333,24,802,802,6,64020728192,OST0006,70.5325380115,14,52967431000,OST000e,58.3549648041
599,3852.893882,MPIIO,1,IOR,1488362844,scratch3,136.076418,4197397,1488362652,549755813888,512.0,192,1,3.40926747135,1296,6.90563133541,0.612571743247,0.642488718267,0.0,19.4444444444,2.84500576923,9.02123,10426.0,12498.0,9377.0,250.0,10574.0,0.0,0.0,9068.0,0.0,9.70799421154,45.2645,5790539776.0,8.49875557165e+11,0,273,0.0,1.0,80920764961,89.151546565,0,0,0.0,36,1149,1149,9,82569601036,OST0009,90.9680924934,30,79976963168,OST001e,88.1117468357
600,19299.665808,POSIX,0,IOR,1488362966,scratch3,108.662607,4197397,1488362856,2199023255552,2048.0,110,1,3.40926747135,1289,6.90563133541,0.612571743247,0.971377135084,0.0,19.9275362319,2.83439304348,6.94811,5633.0,10807.0,3291.0,68.0,5624.0,0.0,0.0,3189.0,0.0,24.016900878,74.3235,2237222912.0,2.26158305464e+12,0,165,0.0,1.0,80920764961,89.151546565,0,0,0.0,36,1353,1353,9,82569601036,OST0009,90.9680924934,30,79976963168,OST001e,88.1117468357
601,3512.545568,MPIIO,1,IOR,1488363302,scratch3,149.261551,4197397,1488362986,549755813888,512.0,316,0,3.40926747135,1333,6.90563133541,0.612571743247,0.390438639941,0.347222222222,6.46701388889,3.30820925,12.5518,24712.0,28050.0,18059.0,1872.0,24855.0,2.0,0.0,18317.0,137.0,7.78017075304,54.5729,6.02222015745e+11,8.05824621164e+11,8,149,0.0,1.0,80920764961,89.151546565,0,0,0.0,36,1483,1483,9,82569601036,OST0009,90.9680924934,30,79976963168,OST001e,88.1117468357
602,17198.43513,POSIX,0,IOR,1488363437,scratch3,121.938536,4197397,1488363315,2199023255552,2048.0,122,0,3.40926747135,1294,6.90563133541,0.612571743247,0.942043622237,0.0,26.3333333333,1.53529488,3.15485,6643.0,8081.0,3892.0,151.0,6648.0,0.0,0.0,4167.0,2048.0,11.6374115667,49.3709,2.20047788032e+12,1.33833614015e+11,0,237,0.0,1.0,80920764961,89.151546565,0,0,0.0,36,1812,1812,9,82569601036,OST0009,90.9680924934,30,79976963168,OST001e,88.1117468357
603,8764.02472,MPIIO,1,IOR,1488378001,scratch3,59.822743,4198747,1488377910,549755813888,512.0,91,1,4.88339273342,810,8.80356442482,1.98106576923,0.914824895249,0.146198830409,6.57894736842,3.98066942105,8.7803,3066.0,832.0,26.0,0.0,3136.0,0.0,0.0,37.0,4.0,11.9378061988,26.2823,3881070592.0,5.97059958388e+11,1,45,0.0,1.0,82080676523,90.4294374707,0,0,0.0,36,2007,2007,19,83705163960,OST0013,92.2191581617,8,81177111452,OST0008,89.4339671049
604,18804.564655,POSIX,0,IOR,1488378126,scratch3,111.52356,4198747,1488378014,2199023255552,2048.0,112,1,4.88339273342,807,8.80356442482,1.98106576923,0.988241132415,0.115740740741,15.2777777778,2.9176255,6.74284,3129.0,7051.0,28.0,2.0,3131.0,0.0,0.0,28.0,0.0,38.9862622222,75.0315,659652608.0,2.22452930525e+12,1,132,0.0,1.0,82080676523,90.4294374707,0,0,0.0,36,2111,2111,19,83705163960,OST0013,92.2191581617,8,81177111452,OST0008,89.4339671049
605,10502.257114,MPIIO,1,IOR,1488378269,scratch3,49.921459,4198747,1488378144,549755813888,512.0,125,0,4.88339273342,814,8.80356442482,1.98106576923,0.901781683102,0.106837606838,8.65384615385,3.88661788462,11.0033,1005.0,1068.0,53.0,0.0,1126.0,0.0,0.0,47.0,0.0,7.13637165598,28.1084,5.43439601873e+11,66193332782.4,1,81,0.0,1.0,82080676523,90.4294374707,0,0,0.0,36,2241,2241,19,83705163960,OST0013,92.2191581617,8,81177111452,OST0008,89.4339671049
606,25312.406417,POSIX,0,IOR,1488378364,scratch3,82.850756,4198747,1488378281,2199023255552,2048.0,83,0,4.88339273342,806,8.80356442482,1.98106576923,0.993528635414,0.0,10.7843137255,5.04968829412,8.42384,424.0,833.0,30.0,0.0,2472.0,0.0,0.0,9.0,0.0,10.2097084788,23.5643,2.19993452544e+12,13412103101.0,0,66,0.0,1.0,82186571301,90.5461032392,0,0,0.0,36,55,55,9,83780155080,OST0009,92.3017769349,8,81251799984,OST0008,89.5162525126
607,1091.39981,MPIIO,1,IOR,1488449214,scratch1,480.381246,4210073,1488448056,549755813888,512.0,1158,1,4.09906944423,607,7.57056646246,0.500975610684,0.45162779348,0.0718390804598,9.28520114943,3.49364366379,7.0646,47327.0,61333.0,1668.0,101.0,103507.0,263.0,21.0,5128.0,2032.0,6.19830393499,24.9177,4.52910904545e+11,7.64365405337e+11,4,517,0.0,1.0,59313388057,65.3463950797,0,0,0.0,24,153,153,7,65635224128,OST0007,72.3112509251,8,54376509152,OST0008,59.9073660517
608,15673.474415,MPIIO,1,IOR,1488448165,scratch2,33.450656,4210074,1488448055,549755813888,512.0,110,1,4.09906944423,542,7.57056646246,0.500975610684,0.997160167669,0.0,0.0,9.64324956522,14.4044,17757.0,15517.0,4.0,0.0,18329.0,69.0,0.0,443.0,4.0,6.12316456522,23.7351,423186432.0,5.50898288004e+11,0,0,2.0,2.0,55917357683,61.6049405819,1,2,8.33333333333,24,152,152,6,64526699924,OST0006,71.0899741955,14,53416828864,OST000e,58.8500727609
609,21532.781268,POSIX,0,IOR,1488448343,scratch2,97.393457,4210074,1488448211,2199023255552,2048.0,132,1,4.09906944423,535,7.57056646246,0.500975610684,0.986013002967,0.0,0.0,9.0240337037,13.499,15387.0,19230.0,16.0,0.0,18123.0,72.0,0.0,2868.0,22.0,11.301648179,34.8698,11029508096.0,2.21918779019e+12,0,0,2.0,2.0,55917357683,61.6049405819,1,2,8.33333333333,24,308,308,6,64526699924,OST0006,71.0899741955,14,53416828864,OST000e,58.8500727609
610,13540.142354,MPIIO,1,IOR,1488448529,scratch2,38.721011,4210074,1488448394,549755813888,512.0,135,0,4.09906944423,538,7.57056646246,0.500975610684,0.9856868216,0.14880952381,0.446428571429,8.96513142857,13.3698,19246.0,18380.0,616.0,2.0,19576.0,101.0,2.0,1530.0,34.0,5.13974087798,20.6862,5.48688162816e+11,9050666435.45,1,3,2.0,2.0,55917357683,61.6049405819,1,2,8.33333333333,24,491,491,6,64526699924,OST0006,71.0899741955,14,53416828864,OST000e,58.8500727609
611,26532.294931,POSIX,0,IOR,1488448681,scratch2,79.041485,4210074,1488448562,2199023255552,2048.0,119,0,4.09906944423,515,7.57056646246,0.500975610684,0.997914506352,0.166666666667,0.166666666667,9.6680724,14.6062,16091.0,12771.0,2008.0,0.0,16553.0,74.0,0.0,286.0,2056.0,8.54184785,28.2435,2.19847037015e+12,5148518598.55,1,1,2.0,2.0,55917357683,61.6049405819,1,2,8.33333333333,24,659,659,6,64526699924,OST0006,71.0899741955,14,53416828864,OST000e,58.8500727609
612,3250.980932,MPIIO,1,IOR,1488449881,scratch3,161.270709,4210075,1488449665,549755813888,512.0,216,1,3.91433613021,550,7.84581957259,0.238505273789,0.979768064712,0.0,26.9570707071,0.656087590909,4.01103,2200.0,749.0,1.0,0.0,2199.0,0.0,0.0,16.0,0.0,2.2688669274,18.8834,12734103552.0,5.48374013449e+11,0,427,0.0,1.0,81871890544,90.1994150168,0,0,0.0,36,1762,1762,19,83632428368,OST0013,92.1390243355,8,80785503000,OST0008,89.0025265573
613,41316.140299,POSIX,0,IOR,1488449977,scratch3,50.758662,4210075,1488449894,2199023255552,2048.0,83,1,3.91433613021,528,7.84581957259,0.238505273789,0.998933423595,0.308641975309,20.987654321,0.580765611111,1.35135,20.0,5189.0,0.0,2.0,2070.0,0.0,0.0,9.0,0.0,8.82183455401,30.7209,2363694429.66,2.19900749169e+12,2,136,0.0,1.0,81871890544,90.1994150168,0,0,0.0,36,1991,1991,19,83632428368,OST0013,92.1390243355,8,80785503000,OST0008,89.0025265573
614,6670.10749,MPIIO,1,IOR,1488450096,scratch3,78.602631,4210075,1488449996,549755813888,512.0,100,0,3.91433613021,509,7.84581957259,0.238505273789,0.990624254254,0.26455026455,8.99470899471,0.76287147619,3.66466,2208.0,891.0,0.0,0.0,2206.0,0.0,0.0,6.0,1.0,2.21918238492,12.9235,5.54951788221e+11,7179851.0,2,68,0.0,1.0,81871890544,90.1994150168,0,0,0.0,36,2093,2093,19,83632428368,OST0013,92.1390243355,8,80785503000,OST0008,89.0025265573
615,23120.24882,POSIX,0,IOR,1488450198,scratch3,90.70629,4210075,1488450107,2199023255552,2048.0,91,0,3.91433613021,508,7.84581957259,0.238505273789,0.997939928674,0.0,17.5438596491,0.535112736842,1.46433,175.0,818.0,1.0,0.0,2061.0,0.0,0.0,6.0,0.0,5.40334659649,20.816,2.20355401728e+12,8734713.0,0,120,0.0,1.0,81871890544,90.1994150168,0,0,0.0,36,2204,2204,19,83632428368,OST0013,92.1390243355,8,80785503000,OST0008,89.0025265573
616,17106.777537,MPIIO,1,IOR,1488534638,scratch1,30.64797,4222018,1488534568,549755813888,512.0,70,1,4.32999850354,619,8.74523098274,1.41233492537,0.97751045649,0.0,0.0,5.75111733333,6.83222,74147.0,24280.0,72.0,5.0,90794.0,22.0,0.0,3931.0,128.0,6.24378717778,20.0629,4307603456.0,5.58096420192e+11,0,0,0.0,1.0,59792538975,65.8742823951,0,0,0.0,24,265,265,7,66111044488,OST0007,72.8354689179,8,54783292792,OST0008,60.3555253177
617,28261.953246,POSIX,0,IOR,1488534726,scratch1,74.204072,4222018,1488534651,2199023255552,2048.0,75,1,4.32999850354,617,8.74523098274,1.41233492537,0.998899787824,0.0,0.0,5.62497625,8.02828,66090.0,18867.0,113.0,6.0,77798.0,7.0,0.0,3121.0,109.0,15.6120452604,28.9403,685658112.0,2.20075965438e+12,0,0,0.0,1.0,59792538975,65.8742823951,0,0,0.0,24,348,348,7,66111044488,OST0007,72.8354689179,8,54783292792,OST0008,60.3555253177
618,14540.490292,MPIIO,1,IOR,1488534827,scratch1,36.057106,4222018,1488534746,549755813888,512.0,81,0,4.32999850354,627,8.74523098274,1.41233492537,0.973349608479,0.0,0.0,5.60814470588,6.58743,82321.0,20130.0,95.0,13.0,100476.0,8.0,1.0,4425.0,167.0,4.24363754657,18.3992,5.4597758976e+11,18830583068.0,0,0,0.0,1.0,59792538975,65.8742823951,0,0,0.0,24,443,443,7,66111044488,OST0007,72.8354689179,8,54783292792,OST0008,60.3555253177
619,19342.926551,POSIX,0,IOR,1488534957,scratch1,108.419581,4222018,1488534848,2199023255552,2048.0,109,0,4.32999850354,635,8.74523098274,1.41233492537,0.994691557215,0.0,0.0,5.6151373913,9.39716,106389.0,25510.0,123.0,7.0,130010.0,15.0,1.0,5055.0,2586.0,8.10425299819,25.8249,2.20436567245e+12,6393270464.0,0,0,0.0,1.0,59792538975,65.8742823951,0,0,0.0,24,545,545,7,66111044488,OST0007,72.8354689179,8,54783292792,OST0008,60.3555253177
620,15793.193596,MPIIO,1,IOR,1488534633,scratch2,33.197086,4222019,1488534569,549755813888,512.0,64,1,4.24113710683,618,7.58963365799,1.18955414442,0.562041750928,0.0,0.0,10.7129421429,11.9694,245691.0,51998.0,1093.0,391.0,319660.0,1532.0,381.0,498.0,5337.0,10.4136969048,25.8457,22518865920.0,9.55621660082e+11,0,0,2.0,2.0,56511086874,62.2590603946,1,2,8.33333333333,24,266,266,6,65130259420,OST0006,71.7549241937,14,53993067520,OST000e,59.4849230048
621,16181.212502,POSIX,0,IOR,1488534777,scratch2,129.604132,4222019,1488534646,2199023255552,2048.0,131,1,4.24113710683,618,7.58963365799,1.18955414442,0.852592551081,0.0,0.0,8.71923888889,11.4486,277866.0,63408.0,1749.0,543.0,339539.0,2145.0,549.0,407.0,7689.0,12.6682788735,38.0636,4676780032.0,2.57454262877e+12,0,0,2.0,2.0,56511086874,62.2590603946,1,2,8.33333333333,24,343,343,6,65130259420,OST0006,71.7549241937,14,53993067520,OST000e,59.4849230048
622,9011.859061,MPIIO,1,IOR,1488534929,scratch2,58.177563,4222019,1488534801,549755813888,512.0,128,0,4.24113710683,627,7.58963365799,1.18955414442,0.37673390552,0.160256410256,0.160256410256,11.2082757692,13.8019,447456.0,81536.0,1553.0,514.0,587418.0,2148.0,520.0,967.0,24912.0,8.12803028846,20.7031,5.72227817472e+11,8.87040397662e+11,1,1,2.0,2.0,56511086874,62.2590603946,1,2,8.33333333333,24,498,498,6,65130259420,OST0006,71.7549241937,14,53993067520,OST000e,59.4849230048
623,19367.9055,POSIX,0,IOR,1488535049,scratch2,108.279752,4222019,1488534940,2199023255552,2048.0,109,0,4.24113710683,614,7.58963365799,1.18955414442,0.807964448263,0.189393939394,0.189393939394,10.0732636364,12.7168,309897.0,60613.0,1856.0,571.0,393020.0,2292.0,573.0,533.0,10079.0,11.3868684091,29.9304,2.20294501434e+12,5.18738173926e+11,1,1,2.0,2.0,56511086874,62.2590603946,1,2,8.33333333333,24,637,637,6,65130259420,OST0006,71.7549241937,14,53993067520,OST000e,59.4849230048
624,11744.828809,MPIIO,1,IOR,1488535749,scratch3,44.639901,4222020,1488535672,549755813888,512.0,77,1,4.32999850354,621,8.74523098274,1.41233492537,1.0163657855,0.0,8.68055555556,0.540867125,1.95489,1241.0,1088.0,14.0,2.0,4431.0,0.0,0.0,20.0,0.0,4.50505644792,15.1926,244580352.0,5.40658922827e+11,0,50,0.0,1.0,82266593799,90.6342651524,0,0,0.0,36,1369,1369,19,84029511296,OST0013,92.5764961904,8,81171291776,OST0008,89.4275554858
625,20816.431997,POSIX,0,IOR,1488535862,scratch3,100.745027,4222020,1488535761,2199023255552,2048.0,101,1,4.32999850354,622,8.74523098274,1.41233492537,0.999549933868,0.0,17.9894179894,0.866342238095,3.45389,530.0,5001.0,11.0,0.0,3714.0,0.0,0.0,24.0,0.0,37.0592625079,76.4358,94531584.0,2.19991887549e+12,0,136,0.0,1.0,82266593799,90.6342651524,0,0,0.0,36,1458,1458,19,84029511296,OST0013,92.5764961904,8,81171291776,OST0008,89.4275554858
626,30249.867946,MPIIO,1,IOR,1488535906,scratch3,17.33191,4222020,1488535880,549755813888,512.0,26,0,4.32999850354,610,8.74523098274,1.41233492537,1.01220462894,0.0,3.7037037037,0.462983,1.21341,18.0,813.0,5.0,0.0,149.0,0.0,0.0,1.0,0.0,3.42967272685,9.70225,5.4210854912e+11,1018599451.0,0,8,0.0,1.0,82266593799,90.6342651524,0,0,0.0,36,1577,1577,19,84029511296,OST0013,92.5764961904,8,81171291776,OST0008,89.4275554858
627,43051.34624,POSIX,0,IOR,1488535966,scratch3,48.712809,4222020,1488535917,2199023255552,2048.0,49,0,4.32999850354,614,8.74523098274,1.41233492537,0.999947221156,0.0,15.9090909091,0.367512545455,1.42714,90.0,741.0,0.0,0.0,2322.0,0.0,0.0,2.0,0.0,8.04597821465,18.4411,2.19903269274e+12,106630847.0,0,63,0.0,1.0,82266593799,90.6342651524,0,0,0.0,36,1614,1614,19,84029511296,OST0013,92.5764961904,8,81171291776,OST0008,89.4275554858
628,17965.546462,MPIIO,1,IOR,1488588409,scratch1,29.18297,4229401,1488588367,549755813888,512.0,42,1,4.45835773093,386,8.77435922919,0.699556918923,0.962811863614,0.0,0.0,3.74519222222,6.11655,9562.0,5551.0,35.0,8.0,9752.0,9.0,0.0,1517.0,52.0,6.67869281019,21.7805,2039439360.0,5.6895042342e+11,0,0,0.0,1.0,60024115182,66.1294131642,0,0,0.0,24,63,63,7,66181217244,OST0007,72.9127792316,8,54975998680,OST0008,60.5678321088
629,33283.43062,POSIX,0,IOR,1488588487,scratch1,63.008889,4229401,1488588423,2199023255552,2048.0,64,1,4.45835773093,391,8.77435922919,0.699556918923,0.98951085802,0.0,0.0,2.70281214286,3.47257,5981.0,17777.0,16.0,2.0,8151.0,30.0,0.0,2337.0,84.0,15.8204232262,28.4772,1176379392.0,2.22115724912e+12,0,0,0.0,1.0,60024115182,66.1294131642,0,0,0.0,24,119,119,7,66181217244,OST0007,72.9127792316,8,54975998680,OST0008,60.5678321088
630,8007.880777,MPIIO,1,IOR,1488588588,scratch1,65.471504,4229401,1488588506,549755813888,512.0,82,0,4.45835773093,387,8.77435922919,0.699556918923,1.00932033989,0.0,0.0,2.46354282353,3.86261,10588.0,12319.0,100.0,8.0,11280.0,34.0,0.0,2860.0,113.0,3.01421951716,10.8343,5.42064386048e+11,2614832393.0,0,0,0.0,1.0,60024115182,66.1294131642,0,0,0.0,24,202,202,7,66181217244,OST0007,72.9127792316,8,54975998680,OST0008,60.5678321088
631,12323.746091,POSIX,0,IOR,1488588769,scratch1,170.171633,4229401,1488588598,2199023255552,2048.0,171,0,4.45835773093,399,8.77435922919,0.699556918923,0.99776287995,0.0,0.119047619048,2.74655654286,5.67982,17597.0,16408.0,118.0,19.0,20454.0,53.0,0.0,5892.0,260.0,4.98028242619,24.1725,2.19978316186e+12,4170602853.0,0,1,0.0,1.0,60024115182,66.1294131642,0,0,0.0,24,294,294,7,66181217244,OST0007,72.9127792316,8,54975998680,OST0008,60.5678321088
632,17830.636285,MPIIO,1,IOR,1488588410,scratch2,29.403774,4229402,1488588367,549755813888,512.0,43,1,3.66917213949,386,8.99998304577,0.544582247433,0.822585543185,0.0,0.0,1.6003085,3.41023,30121.0,7858.0,23.0,0.0,30347.0,0.0,0.0,207.0,0.0,6.77633616667,18.1139,3017736192.0,6.65308881559e+11,0,0,2.0,2.0,55791985487,61.4668162677,1,2,8.33333333333,24,63,63,6,64399661848,OST0006,70.9500145578,14,53152474960,OST000e,58.5588303413
633,26877.395058,POSIX,0,IOR,1488588503,scratch2,78.026609,4229402,1488588424,2199023255552,2048.0,79,1,3.66917213949,391,8.99998304577,0.544582247433,0.970826247252,0.0,0.0,1.31775170588,3.86449,22074.0,11355.0,18.0,2.0,25005.0,0.0,0.0,167.0,6.0,12.7747351054,32.8524,861405184.0,2.26424345964e+12,0,0,2.0,2.0,55791985487,61.4668162677,1,2,8.33333333333,24,120,120,6,64399661848,OST0006,70.9500145578,14,53152474960,OST000e,58.5588303413
634,17585.033156,MPIIO,1,IOR,1488588561,scratch2,29.814445,4229402,1488588521,549755813888,512.0,40,0,3.66917213949,386,8.99998304577,0.544582247433,0.870423124917,0.462962962963,0.462962962963,1.81725655556,3.03677,30070.0,6243.0,4.0,0.0,30216.0,0.0,0.0,173.0,2932.0,4.486507,12.9231,5.47551738296e+11,84044319013.2,1,1,2.0,2.0,55791985487,61.4668162677,1,2,8.33333333333,24,217,217,6,64399661848,OST0006,70.9500145578,14,53152474960,OST000e,58.5588303413
635,37004.618466,POSIX,0,IOR,1488588650,scratch2,56.67271,4229402,1488588572,2199023255552,2048.0,78,0,3.66917213949,389,8.99998304577,0.544582247433,0.948140334405,0.0,0.0,1.34661429412,2.32937,36221.0,12506.0,17.0,1.0,36800.0,0.0,0.0,437.0,2053.0,8.48027131863,25.6029,2.20183496704e+12,1.17466486297e+11,0,0,2.0,2.0,55791985487,61.4668162677,1,2,8.33333333333,24,268,268,6,64399661848,OST0006,70.9500145578,14,53152474960,OST000e,58.5588303413
636,26137.028413,MPIIO,1,IOR,1488589143,scratch3,20.059205,4229403,1488589112,549755813888,512.0,31,1,3.36266791236,384,7.18469289613,0.525416036793,1.03910656917,0.0,6.74603174603,0.602535571429,2.52784,3.0,1344.0,0.0,0.0,131.0,0.0,0.0,2.0,0.0,5.29659349206,12.8676,1000886272.0,5.28064976843e+11,0,17,0.0,1.0,82045181040,90.3903315971,0,0,0.0,36,808,808,19,83813564200,OST0013,92.338584233,8,80990183808,OST0008,89.2280262865
637,32998.282221,POSIX,0,IOR,1488589220,scratch3,63.553369,4229403,1488589156,2199023255552,2048.0,64,1,3.36266791236,382,7.18469289613,0.525416036793,0.970224988767,0.0,27.9761904762,0.6566935,1.83072,2050.0,6867.0,6.0,0.0,2050.0,0.0,0.0,2.0,0.0,12.883545381,68.885,1762267136.0,2.26474630666e+12,0,141,0.0,1.0,82045181040,90.3903315971,0,0,0.0,36,852,852,19,83813564200,OST0013,92.338584233,8,80990183808,OST0008,89.2280262865
638,18972.171402,MPIIO,1,IOR,1488589274,scratch3,27.634581,4229403,1488589237,549755813888,512.0,37,0,3.36266791236,386,7.18469289613,0.525416036793,0.916864252926,0.0,5.20833333333,1.247952875,4.23665,16.0,750.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,3.75606577778,11.1181,5.22523901952e+11,77080469288.0,0,15,0.0,1.0,82045181040,90.3903315971,0,0,0.0,36,933,933,19,83813564200,OST0013,92.338584233,8,80990183808,OST0008,89.2280262865
639,52080.011519,POSIX,0,IOR,1488589327,scratch3,40.267887,4229403,1488589286,2199023255552,2048.0,41,0,3.36266791236,381,7.18469289613,0.525416036793,0.988611934848,1.54320987654,5.55555555556,0.531337888889,2.06456,34.0,855.0,1.0,0.0,2114.0,0.0,0.0,0.0,0.0,9.81675145062,20.6454,2.19857644852e+12,25777899268.5,5,18,0.0,1.0,82045181040,90.3903315971,0,0,0.0,36,982,982,19,83813564200,OST0013,92.338584233,8,80990183808,OST0008,89.2280262865
640,17866.120263,MPIIO,1,IOR,1488620945,scratch1,29.345375,4231579,1488620886,549755813888,512.0,59,1,7.48097987112,493,11.785178908,4.55004855958,0.845270628328,0.0,0.0,4.97767923077,5.75903,57872.0,4982.0,109.0,4.0,60960.0,8.0,0.0,338.0,96.0,5.66657655449,17.3416,2469666816.0,6.47920628864e+11,0,0,0.0,1.0,60354629306,66.4935452301,0,0,0.0,24,182,182,7,66502452296,OST0007,73.2666884131,8,55292955428,OST0008,60.9170278226
641,33117.995804,POSIX,0,IOR,1488621023,scratch1,63.323639,4231579,1488620960,2199023255552,2048.0,63,1,7.48097987112,494,11.785178908,4.55004855958,0.981082487055,0.320512820513,0.320512820513,4.61956769231,6.30358,49526.0,14728.0,37.0,6.0,52213.0,10.0,0.0,215.0,70.0,17.2446275064,28.9297,1516593152.0,2.23990885737e+12,1,1,0.0,1.0,60354629306,66.4935452301,0,0,0.0,24,256,256,7,66502452296,OST0007,73.2666884131,8,55292955428,OST0008,60.9170278226
642,11918.827947,MPIIO,1,IOR,1488621104,scratch1,43.988218,4231579,1488621043,549755813888,512.0,61,0,7.48097987112,489,11.785178908,4.55004855958,0.839192295365,0.0,0.0,5.17603538462,6.88392,54377.0,6434.0,165.0,37.0,60434.0,133.0,1.0,589.0,130.0,3.84745845833,16.0086,5.34877851648e+11,1.202232699e+11,0,0,0.0,1.0,60354629306,66.4935452301,0,0,0.0,24,339,339,7,66502452296,OST0007,73.2666884131,8,55292955428,OST0008,60.9170278226
643,22619.890516,POSIX,0,IOR,1488621208,scratch1,92.712739,4231579,1488621115,2199023255552,2048.0,93,0,7.48097987112,484,11.785178908,4.55004855958,0.934176143544,0.0,0.219298245614,4.69491,6.1178,71674.0,7477.0,246.0,3.0,77252.0,27.0,0.0,663.0,168.0,8.21493142763,23.4967,2.20613155791e+12,1.47839126045e+11,0,1,0.0,1.0,60354629306,66.4935452301,0,0,0.0,24,411,411,7,66502452296,OST0007,73.2666884131,8,55292955428,OST0008,60.9170278226
644,17675.66581,MPIIO,1,IOR,1488621172,scratch2,29.66157,4231580,1488621129,549755813888,512.0,43,1,6.26799205792,484,14.4390662198,1.90453624297,0.994138809751,0.416666666667,1.25,1.1481588,1.779,4339.0,3769.0,8.0,0.0,40344.0,30.0,0.0,171.0,1.0,5.56870800417,15.0756,932036608.0,5.52064998108e+11,1,3,2.0,2.0,55960698890,61.6526902001,1,2,8.33333333333,24,425,425,6,64548762416,OST0006,71.1142807537,14,53294889780,OST000e,58.7157307545
645,26828.978794,POSIX,0,IOR,1488621264,scratch2,78.167418,4231580,1488621185,2199023255552,2048.0,79,1,6.26799205792,496,14.4390662198,1.90453624297,0.991440095733,0.260416666667,1.82291666667,1.274855625,3.42105,7055.0,9534.0,1.0,0.0,29867.0,38.0,0.0,125.0,1.0,13.3677449089,32.1369,863576064.0,2.21714562592e+12,1,7,2.0,2.0,55960698890,61.6526902001,1,2,8.33333333333,24,481,481,6,64548762416,OST0006,71.1142807537,14,53294889780,OST000e,58.7157307545
646,18769.241037,MPIIO,1,IOR,1488621322,scratch2,27.933362,4231580,1488621282,549755813888,512.0,40,0,6.26799205792,485,14.4390662198,1.90453624297,0.991241623182,0.0,2.77777777778,1.12295777778,2.10447,3725.0,3806.0,0.0,0.0,35317.0,28.0,0.0,161.0,3.0,3.90221069444,12.3969,5.43412518912e+11,11200807477.0,0,6,2.0,2.0,55960698890,61.6526902001,1,2,8.33333333333,24,578,578,6,64548762416,OST0006,71.1142807537,14,53294889780,OST000e,58.7157307545
