data?,disk_name,disk_size,failure_group,free_kib_blocks,free_kib_frags,metadata?,file_system,date
1.0,ddn44_SATA_016,22775070720.0,44.0,9969459200.0,512738048.0,0.0,mira-fs1,2017-03-01
1.0,ddn44_SATA_017,22775070720.0,44.0,9963184128.0,513583360.0,0.0,mira-fs1,2017-03-01
1.0,ddn44_SATA_018,22775070720.0,44.0,9960448000.0,513957120.0,0.0,mira-fs1,2017-03-01
1.0,ddn44_SATA_019,22775070720.0,44.0,9964535808.0,514544128.0,0.0,mira-fs1,2017-03-01
1.0,ddn44_SATA_020,22775070720.0,44.0,9968508928.0,514250496.0,0.0,mira-fs1,2017-03-01
1.0,ddn44_SATA_021,22775070720.0,44.0,9962102784.0,515685632.0,0.0,mira-fs1,2017-03-01
1.0,ddn44_SATA_022,22775070720.0,44.0,9964044288.0,515716096.0,0.0,mira-fs1,2017-03-01
1.0,ddn44_SATA_023,22775070720.0,44.0,9966100480.0,515771648.0,0.0,mira-fs1,2017-03-01
1.0,ddn44_SATA_024,22775070720.0,44.0,9968640000.0,512602880.0,0.0,mira-fs1,2017-03-01
1.0,ddn44_SATA_025,22775070720.0,44.0,9971130368.0,511574784.0,0.0,mira-fs1,2017-03-01
1.0,ddn44_SATA_026,22775070720.0,44.0,9972326400.0,513368320.0,0.0,mira-fs1,2017-03-01
1.0,ddn44_SATA_027,22775070720.0,44.0,9970704384.0,511757056.0,0.0,mira-fs1,2017-03-01
1.0,ddn44_SATA_028,22775070720.0,44.0,9975144448.0,511466752.0,0.0,mira-fs1,2017-03-01
1.0,ddn44_SATA_029,22775070720.0,44.0,9971826688.0,512353792.0,0.0,mira-fs1,2017-03-01
1.0,ddn44_SATA_030,22775070720.0,44.0,9962676224.0,513634304.0,0.0,mira-fs1,2017-03-01
1.0,ddn44_SATA_031,22775070720.0,44.0,9967206400.0,514535424.0,0.0,mira-fs1,2017-03-01
1.0,ddn44_SATA_032,22775070720.0,44.0,9967656960.0,513860608.0,0.0,mira-fs1,2017-03-01
1.0,ddn44_SATA_033,22775070720.0,44.0,9964396544.0,513596160.0,0.0,mira-fs1,2017-03-01
1.0,ddn44_SATA_034,22775070720.0,44.0,9966747648.0,513865728.0,0.0,mira-fs1,2017-03-01
1.0,ddn44_SATA_035,22775070720.0,44.0,9968009216.0,513512960.0,0.0,mira-fs1,2017-03-01
1.0,ddn44_SATA_036,22775070720.0,44.0,9963929600.0,514367744.0,0.0,mira-fs1,2017-03-01
1.0,ddn44_SATA_037,22775070720.0,44.0,9968181248.0,513424640.0,0.0,mira-fs1,2017-03-01
1.0,ddn44_SATA_038,22775070720.0,44.0,9980395520.0,510629376.0,0.0,mira-fs1,2017-03-01
1.0,ddn44_SATA_039,22775070720.0,44.0,9983361024.0,510724352.0,0.0,mira-fs1,2017-03-01
1.0,ddn44_SATA_040,22775070720.0,44.0,9964625920.0,514888448.0,0.0,mira-fs1,2017-03-01
1.0,ddn44_SATA_041,22775070720.0,44.0,9972031488.0,512653824.0,0.0,mira-fs1,2017-03-01
1.0,ddn44_SATA_042,22775070720.0,44.0,9971671040.0,514386432.0,0.0,mira-fs1,2017-03-01
1.0,ddn44_SATA_043,22775070720.0,44.0,9970262016.0,513116928.0,0.0,mira-fs1,2017-03-01
1.0,ddn44_SATA_044,22775070720.0,44.0,9967099904.0,514732288.0,0.0,mira-fs1,2017-03-01
1.0,ddn44_SATA_045,22775070720.0,44.0,9970008064.0,513422592.0,0.0,mira-fs1,2017-03-01
1.0,ddn44_SATA_046,22775070720.0,44.0,9971630080.0,513448704.0,0.0,mira-fs1,2017-03-01
1.0,ddn44_SATA_047,22775070720.0,44.0,9968459776.0,514668800.0,0.0,mira-fs1,2017-03-01
1.0,ddn44_SATA_048,22775070720.0,44.0,9977257984.0,513177344.0,0.0,mira-fs1,2017-03-01
1.0,ddn44_SATA_049,22775070720.0,44.0,9965690880.0,512808960.0,0.0,mira-fs1,2017-03-01
1.0,ddn44_SATA_050,22775070720.0,44.0,9964969984.0,512007168.0,0.0,mira-fs1,2017-03-01
1.0,ddn44_SATA_051,22775070720.0,44.0,9973080064.0,513721344.0,0.0,mira-fs1,2017-03-01
1.0,ddn44_SATA_052,22775070720.0,44.0,9969287168.0,513239552.0,0.0,mira-fs1,2017-03-01
1.0,ddn44_SATA_053,22775070720.0,44.0,9973579776.0,512725248.0,0.0,mira-fs1,2017-03-01
1.0,ddn44_SATA_054,22775070720.0,44.0,9966968832.0,514333440.0,0.0,mira-fs1,2017-03-01
1.0,ddn44_SATA_055,22775070720.0,44.0,9972621312.0,513654528.0,0.0,mira-fs1,2017-03-01
1.0,ddn45_SATA_000,22775070720.0,45.0,9979731968.0,512531968.0,0.0,mira-fs1,2017-03-01
1.0,ddn45_SATA_001,22775070720.0,45.0,9974259712.0,511649280.0,0.0,mira-fs1,2017-03-01
1.0,ddn45_SATA_002,22775070720.0,45.0,9970802688.0,512075520.0,0.0,mira-fs1,2017-03-01
1.0,ddn45_SATA_003,22775070720.0,45.0,9971433472.0,513345792.0,0.0,mira-fs1,2017-03-01
1.0,ddn45_SATA_004,22775070720.0,45.0,9962381312.0,514768640.0,0.0,mira-fs1,2017-03-01
1.0,ddn45_SATA_005,22775070720.0,45.0,9973497856.0,512585728.0,0.0,mira-fs1,2017-03-01
1.0,ddn45_SATA_006,22775070720.0,45.0,9973858304.0,512664576.0,0.0,mira-fs1,2017-03-01
1.0,ddn45_SATA_007,22775070720.0,45.0,9975873536.0,511483136.0,0.0,mira-fs1,2017-03-01
1.0,ddn45_SATA_008,22775070720.0,45.0,9977184256.0,513305856.0,0.0,mira-fs1,2017-03-01
1.0,ddn45_SATA_009,22775070720.0,45.0,9968361472.0,514645760.0,0.0,mira-fs1,2017-03-01
1.0,ddn45_SATA_010,22775070720.0,45.0,9974579200.0,512621568.0,0.0,mira-fs1,2017-03-01
1.0,ddn45_SATA_011,22775070720.0,45.0,9970876416.0,513244928.0,0.0,mira-fs1,2017-03-01
1.0,ddn45_SATA_012,22775070720.0,45.0,9972105216.0,514399488.0,0.0,mira-fs1,2017-03-01
1.0,ddn45_SATA_013,22775070720.0,45.0,9969311744.0,514389504.0,0.0,mira-fs1,2017-03-01
1.0,ddn45_SATA_014,22775070720.0,45.0,9969074176.0,513889280.0,0.0,mira-fs1,2017-03-01
1.0,ddn45_SATA_015,22775070720.0,45.0,9975201792.0,512304384.0,0.0,mira-fs1,2017-03-01
1.0,ddn45_SATA_016,22775070720.0,45.0,9972842496.0,513679360.0,0.0,mira-fs1,2017-03-01
1.0,ddn45_SATA_017,22775070720.0,45.0,9967755264.0,513200384.0,0.0,mira-fs1,2017-03-01
1.0,ddn45_SATA_018,22775070720.0,45.0,9966043136.0,514464512.0,0.0,mira-fs1,2017-03-01
1.0,ddn45_SATA_019,22775070720.0,45.0,9969491968.0,514942464.0,0.0,mira-fs1,2017-03-01
1.0,ddn45_SATA_020,22775070720.0,45.0,9974407168.0,514922752.0,0.0,mira-fs1,2017-03-01
1.0,ddn45_SATA_021,22775070720.0,45.0,9966247936.0,516192768.0,0.0,mira-fs1,2017-03-01
1.0,ddn45_SATA_022,22775070720.0,45.0,9970524160.0,512664064.0,0.0,mira-fs1,2017-03-01
1.0,ddn45_SATA_023,22775070720.0,45.0,9966100480.0,513699584.0,0.0,mira-fs1,2017-03-01
1.0,ddn45_SATA_024,22775070720.0,45.0,9971998720.0,513551360.0,0.0,mira-fs1,2017-03-01
1.0,ddn45_SATA_025,22775070720.0,45.0,9975398400.0,511099136.0,0.0,mira-fs1,2017-03-01
1.0,ddn45_SATA_026,22775070720.0,45.0,9973719040.0,513640960.0,0.0,mira-fs1,2017-03-01
1.0,ddn45_SATA_027,22775070720.0,45.0,9979699200.0,511718656.0,0.0,mira-fs1,2017-03-01
1.0,ddn45_SATA_028,22775070720.0,45.0,9981255680.0,511486976.0,0.0,mira-fs1,2017-03-01
1.0,ddn45_SATA_029,22775070720.0,45.0,9980076032.0,513093376.0,0.0,mira-fs1,2017-03-01
1.0,ddn45_SATA_030,22775070720.0,45.0,9971400704.0,513277440.0,0.0,mira-fs1,2017-03-01
1.0,ddn45_SATA_031,22775070720.0,45.0,9972531200.0,513098496.0,0.0,mira-fs1,2017-03-01
1.0,ddn45_SATA_032,22775070720.0,45.0,9973186560.0,514247936.0,0.0,mira-fs1,2017-03-01
1.0,ddn45_SATA_033,22775070720.0,45.0,9974235136.0,512081408.0,0.0,mira-fs1,2017-03-01
1.0,ddn45_SATA_034,22775070720.0,45.0,9978118144.0,513186048.0,0.0,mira-fs1,2017-03-01
1.0,ddn45_SATA_035,22775070720.0,45.0,9967550464.0,513881600.0,0.0,mira-fs1,2017-03-01
1.0,ddn45_SATA_036,22775070720.0,45.0,9980829696.0,511088640.0,0.0,mira-fs1,2017-03-01
1.0,ddn45_SATA_037,22775070720.0,45.0,9975521280.0,512026880.0,0.0,mira-fs1,2017-03-01
1.0,ddn45_SATA_038,22775070720.0,45.0,9981272064.0,511921664.0,0.0,mira-fs1,2017-03-01
1.0,ddn45_SATA_039,22775070720.0,45.0,9982246912.0,512322304.0,0.0,mira-fs1,2017-03-01
1.0,ddn45_SATA_040,22775070720.0,45.0,9971908608.0,511482368.0,0.0,mira-fs1,2017-03-01
1.0,ddn45_SATA_041,22775070720.0,45.0,9968336896.0,515489792.0,0.0,mira-fs1,2017-03-01
1.0,ddn45_SATA_042,22775070720.0,45.0,9980977152.0,512036608.0,0.0,mira-fs1,2017-03-01
1.0,ddn45_SATA_043,22775070720.0,45.0,9969549312.0,515415808.0,0.0,mira-fs1,2017-03-01
1.0,ddn45_SATA_044,22775070720.0,45.0,9971933184.0,512718336.0,0.0,mira-fs1,2017-03-01
1.0,ddn45_SATA_045,22775070720.0,45.0,9966731264.0,513661696.0,0.0,mira-fs1,2017-03-01
1.0,ddn45_SATA_046,22775070720.0,45.0,9975357440.0,512981248.0,0.0,mira-fs1,2017-03-01
1.0,ddn45_SATA_047,22775070720.0,45.0,9975865344.0,515068416.0,0.0,mira-fs1,2017-03-01
1.0,ddn45_SATA_048,22775070720.0,45.0,9969393664.0,513297664.0,0.0,mira-fs1,2017-03-01
1.0,ddn45_SATA_049,22775070720.0,45.0,9971564544.0,512175360.0,0.0,mira-fs1,2017-03-01
1.0,ddn45_SATA_050,22775070720.0,45.0,9972596736.0,512875264.0,0.0,mira-fs1,2017-03-01
1.0,ddn45_SATA_051,22775070720.0,45.0,9978617856.0,513125632.0,0.0,mira-fs1,2017-03-01
1.0,ddn45_SATA_052,22775070720.0,45.0,9977798656.0,512387840.0,0.0,mira-fs1,2017-03-01
1.0,ddn45_SATA_053,22775070720.0,45.0,9975349248.0,514150144.0,0.0,mira-fs1,2017-03-01
1.0,ddn45_SATA_054,22775070720.0,45.0,9969541120.0,513995008.0,0.0,mira-fs1,2017-03-01
1.0,ddn45_SATA_055,22775070720.0,45.0,9971335168.0,514614272.0,0.0,mira-fs1,2017-03-01
1.0,ddn46_SATA_000,22775070720.0,46.0,9983025152.0,512115712.0,0.0,mira-fs1,2017-03-01
1.0,ddn46_SATA_001,22775070720.0,46.0,9970089984.0,513459968.0,0.0,mira-fs1,2017-03-01
1.0,ddn46_SATA_002,22775070720.0,46.0,9973178368.0,512849408.0,0.0,mira-fs1,2017-03-01
1.0,ddn46_SATA_003,22775070720.0,46.0,9969393664.0,512586240.0,0.0,mira-fs1,2017-03-01
1.0,ddn46_SATA_004,22775070720.0,46.0,9968828416.0,512589056.0,0.0,mira-fs1,2017-03-01
1.0,ddn46_SATA_005,22775070720.0,46.0,9975701504.0,513073152.0,0.0,mira-fs1,2017-03-01
1.0,ddn46_SATA_006,22775070720.0,46.0,9967738880.0,512927744.0,0.0,mira-fs1,2017-03-01
1.0,ddn46_SATA_007,22775070720.0,46.0,9969016832.0,512762880.0,0.0,mira-fs1,2017-03-01
1.0,ddn46_SATA_008,22775070720.0,46.0,9973440512.0,511866368.0,0.0,mira-fs1,2017-03-01
1.0,ddn46_SATA_009,22775070720.0,46.0,9968107520.0,513723392.0,0.0,mira-fs1,2017-03-01
1.0,ddn46_SATA_010,22775070720.0,46.0,9969385472.0,514923264.0,0.0,mira-fs1,2017-03-01
1.0,ddn46_SATA_011,22775070720.0,46.0,9976029184.0,513091328.0,0.0,mira-fs1,2017-03-01
1.0,ddn46_SATA_012,22775070720.0,46.0,9976676352.0,511619328.0,0.0,mira-fs1,2017-03-01
1.0,ddn46_SATA_013,22775070720.0,46.0,9972088832.0,513213952.0,0.0,mira-fs1,2017-03-01
1.0,ddn46_SATA_014,22775070720.0,46.0,9969958912.0,513291008.0,0.0,mira-fs1,2017-03-01
1.0,ddn46_SATA_015,22775070720.0,46.0,9972482048.0,512675840.0,0.0,mira-fs1,2017-03-01
1.0,ddn46_SATA_016,22775070720.0,46.0,9966280704.0,513897216.0,0.0,mira-fs1,2017-03-01
1.0,ddn46_SATA_017,22775070720.0,46.0,9971400704.0,513271296.0,0.0,mira-fs1,2017-03-01
1.0,ddn46_SATA_018,22775070720.0,46.0,9967484928.0,514749440.0,0.0,mira-fs1,2017-03-01
1.0,ddn46_SATA_019,22775070720.0,46.0,9969868800.0,514225664.0,0.0,mira-fs1,2017-03-01
1.0,ddn46_SATA_020,22775070720.0,46.0,9974054912.0,514431488.0,0.0,mira-fs1,2017-03-01
1.0,ddn46_SATA_021,22775070720.0,46.0,9963020288.0,514353408.0,0.0,mira-fs1,2017-03-01
1.0,ddn46_SATA_022,22775070720.0,46.0,9970401280.0,514689024.0,0.0,mira-fs1,2017-03-01
1.0,ddn46_SATA_023,22775070720.0,46.0,9973284864.0,513975552.0,0.0,mira-fs1,2017-03-01
1.0,ddn46_SATA_024,22775070720.0,46.0,9972875264.0,514204672.0,0.0,mira-fs1,2017-03-01
1.0,ddn46_SATA_025,22775070720.0,46.0,9976791040.0,511723776.0,0.0,mira-fs1,2017-03-01
1.0,ddn46_SATA_026,22775070720.0,46.0,9975816192.0,512628736.0,0.0,mira-fs1,2017-03-01
1.0,ddn46_SATA_027,22775070720.0,46.0,9978118144.0,511363328.0,0.0,mira-fs1,2017-03-01
1.0,ddn46_SATA_028,22775070720.0,46.0,9976160256.0,513226752.0,0.0,mira-fs1,2017-03-01
1.0,ddn46_SATA_029,22775070720.0,46.0,9974218752.0,512147456.0,0.0,mira-fs1,2017-03-01
1.0,ddn46_SATA_030,22775070720.0,46.0,9971040256.0,513138688.0,0.0,mira-fs1,2017-03-01
1.0,ddn46_SATA_031,22775070720.0,46.0,9974751232.0,514468096.0,0.0,mira-fs1,2017-03-01
1.0,ddn46_SATA_032,22775070720.0,46.0,9970294784.0,512096512.0,0.0,mira-fs1,2017-03-01
1.0,ddn46_SATA_033,22775070720.0,46.0,9971654656.0,514543360.0,0.0,mira-fs1,2017-03-01
1.0,ddn46_SATA_034,22775070720.0,46.0,9973669888.0,513703168.0,0.0,mira-fs1,2017-03-01
1.0,ddn46_SATA_035,22775070720.0,46.0,9971417088.0,512779264.0,0.0,mira-fs1,2017-03-01
1.0,ddn46_SATA_036,22775070720.0,46.0,9977102336.0,515205888.0,0.0,mira-fs1,2017-03-01
1.0,ddn46_SATA_037,22775070720.0,46.0,9973342208.0,513116928.0,0.0,mira-fs1,2017-03-01
1.0,ddn46_SATA_038,22775070720.0,46.0,9977995264.0,514015744.0,0.0,mira-fs1,2017-03-01
1.0,ddn46_SATA_039,22775070720.0,46.0,9975037952.0,513281280.0,0.0,mira-fs1,2017-03-01
1.0,ddn46_SATA_040,22775070720.0,46.0,9975529472.0,513084160.0,0.0,mira-fs1,2017-03-01
1.0,ddn46_SATA_041,22775070720.0,46.0,9974415360.0,514269184.0,0.0,mira-fs1,2017-03-01
1.0,ddn46_SATA_042,22775070720.0,46.0,9984966656.0,511816704.0,0.0,mira-fs1,2017-03-01
1.0,ddn46_SATA_043,22775070720.0,46.0,9969164288.0,514600960.0,0.0,mira-fs1,2017-03-01
1.0,ddn46_SATA_044,22775070720.0,46.0,9974374400.0,513037568.0,0.0,mira-fs1,2017-03-01
1.0,ddn46_SATA_045,22775070720.0,46.0,9968984064.0,515699968.0,0.0,mira-fs1,2017-03-01
1.0,ddn46_SATA_046,22775070720.0,46.0,9978748928.0,513573376.0,0.0,mira-fs1,2017-03-01
1.0,ddn46_SATA_047,22775070720.0,46.0,9981034496.0,512401664.0,0.0,mira-fs1,2017-03-01
1.0,ddn46_SATA_048,22775070720.0,46.0,9969770496.0,514442240.0,0.0,mira-fs1,2017-03-01
1.0,ddn46_SATA_049,22775070720.0,46.0,9966837760.0,513737984.0,0.0,mira-fs1,2017-03-01
1.0,ddn46_SATA_050,22775070720.0,46.0,9974054912.0,512558592.0,0.0,mira-fs1,2017-03-01
1.0,ddn46_SATA_051,22775070720.0,46.0,9973153792.0,514206208.0,0.0,mira-fs1,2017-03-01
1.0,ddn46_SATA_052,22775070720.0,46.0,9972539392.0,516030464.0,0.0,mira-fs1,2017-03-01
1.0,ddn46_SATA_053,22775070720.0,46.0,9971834880.0,514102272.0,0.0,mira-fs1,2017-03-01
1.0,ddn46_SATA_054,22775070720.0,46.0,9973030912.0,511665664.0,0.0,mira-fs1,2017-03-01
1.0,ddn46_SATA_055,22775070720.0,46.0,9974030336.0,512820480.0,0.0,mira-fs1,2017-03-01
1.0,ddn47_SATA_000,22775070720.0,47.0,9977274368.0,512651776.0,0.0,mira-fs1,2017-03-01
1.0,ddn47_SATA_001,22775070720.0,47.0,9965264896.0,512743680.0,0.0,mira-fs1,2017-03-01
1.0,ddn47_SATA_002,22775070720.0,47.0,9968566272.0,511473152.0,0.0,mira-fs1,2017-03-01
1.0,ddn47_SATA_003,22775070720.0,47.0,9965789184.0,514178048.0,0.0,mira-fs1,2017-03-01
1.0,ddn47_SATA_004,22775070720.0,47.0,9964290048.0,513604096.0,0.0,mira-fs1,2017-03-01
1.0,ddn47_SATA_005,22775070720.0,47.0,9978847232.0,511308288.0,0.0,mira-fs1,2017-03-01
1.0,ddn47_SATA_006,22775070720.0,47.0,9970655232.0,513037056.0,0.0,mira-fs1,2017-03-01
1.0,ddn47_SATA_007,22775070720.0,47.0,9970171904.0,514681344.0,0.0,mira-fs1,2017-03-01
1.0,ddn47_SATA_008,22775070720.0,47.0,9972932608.0,513354496.0,0.0,mira-fs1,2017-03-01
1.0,ddn47_SATA_009,22775070720.0,47.0,9965133824.0,512926720.0,0.0,mira-fs1,2017-03-01
1.0,ddn47_SATA_010,22775070720.0,47.0,9967247360.0,513069568.0,0.0,mira-fs1,2017-03-01
1.0,ddn47_SATA_011,22775070720.0,47.0,9972809728.0,514096640.0,0.0,mira-fs1,2017-03-01
1.0,ddn47_SATA_012,22775070720.0,47.0,9969524736.0,513036032.0,0.0,mira-fs1,2017-03-01
1.0,ddn47_SATA_013,22775070720.0,47.0,9973489664.0,513797632.0,0.0,mira-fs1,2017-03-01
1.0,ddn47_SATA_014,22775070720.0,47.0,9971630080.0,512797440.0,0.0,mira-fs1,2017-03-01
1.0,ddn47_SATA_015,22775070720.0,47.0,9970360320.0,513685760.0,0.0,mira-fs1,2017-03-01
1.0,ddn47_SATA_016,22775070720.0,47.0,9980035072.0,513134592.0,0.0,mira-fs1,2017-03-01
1.0,ddn47_SATA_017,22775070720.0,47.0,9969942528.0,513560064.0,0.0,mira-fs1,2017-03-01
1.0,ddn47_SATA_018,22775070720.0,47.0,9968861184.0,512103680.0,0.0,mira-fs1,2017-03-01
1.0,ddn47_SATA_019,22775070720.0,47.0,9969434624.0,512689408.0,0.0,mira-fs1,2017-03-01
1.0,ddn47_SATA_020,22775070720.0,47.0,9974358016.0,513022720.0,0.0,mira-fs1,2017-03-01
1.0,ddn47_SATA_021,22775070720.0,47.0,9967648768.0,514792448.0,0.0,mira-fs1,2017-03-01
1.0,ddn47_SATA_022,22775070720.0,47.0,9970008064.0,514966528.0,0.0,mira-fs1,2017-03-01
1.0,ddn47_SATA_023,22775070720.0,47.0,9966919680.0,515937024.0,0.0,mira-fs1,2017-03-01
1.0,ddn47_SATA_024,22775070720.0,47.0,9973063680.0,513819136.0,0.0,mira-fs1,2017-03-01
1.0,ddn47_SATA_025,22775070720.0,47.0,9967812608.0,513654016.0,0.0,mira-fs1,2017-03-01
1.0,ddn47_SATA_026,22775070720.0,47.0,9963839488.0,514586112.0,0.0,mira-fs1,2017-03-01
1.0,ddn47_SATA_027,22775070720.0,47.0,9980657664.0,511170560.0,0.0,mira-fs1,2017-03-01
1.0,ddn47_SATA_028,22775070720.0,47.0,9971417088.0,514561536.0,0.0,mira-fs1,2017-03-01
1.0,ddn47_SATA_029,22775070720.0,47.0,9977061376.0,512108032.0,0.0,mira-fs1,2017-03-01
1.0,ddn47_SATA_030,22775070720.0,47.0,9974808576.0,511891968.0,0.0,mira-fs1,2017-03-01
1.0,ddn47_SATA_031,22775070720.0,47.0,9974120448.0,514337024.0,0.0,mira-fs1,2017-03-01
1.0,ddn47_SATA_032,22775070720.0,47.0,9968517120.0,514640384.0,0.0,mira-fs1,2017-03-01
1.0,ddn47_SATA_033,22775070720.0,47.0,9966141440.0,514858752.0,0.0,mira-fs1,2017-03-01
1.0,ddn47_SATA_034,22775070720.0,47.0,9975586816.0,514962176.0,0.0,mira-fs1,2017-03-01
1.0,ddn47_SATA_035,22775070720.0,47.0,9969197056.0,513911296.0,0.0,mira-fs1,2017-03-01
1.0,ddn47_SATA_036,22775070720.0,47.0,9978355712.0,512305408.0,0.0,mira-fs1,2017-03-01
1.0,ddn47_SATA_037,22775070720.0,47.0,9976832000.0,513765632.0,0.0,mira-fs1,2017-03-01
1.0,ddn47_SATA_038,22775070720.0,47.0,9976676352.0,513315840.0,0.0,mira-fs1,2017-03-01
1.0,ddn47_SATA_039,22775070720.0,47.0,9976643584.0,511432448.0,0.0,mira-fs1,2017-03-01
1.0,ddn47_SATA_040,22775070720.0,47.0,9972121600.0,514534144.0,0.0,mira-fs1,2017-03-01
1.0,ddn47_SATA_041,22775070720.0,47.0,9973055488.0,513892352.0,0.0,mira-fs1,2017-03-01
1.0,ddn47_SATA_042,22775070720.0,47.0,9976037376.0,513674496.0,0.0,mira-fs1,2017-03-01
1.0,ddn47_SATA_043,22775070720.0,47.0,9968263168.0,513350144.0,0.0,mira-fs1,2017-03-01
1.0,ddn47_SATA_044,22775070720.0,47.0,9975177216.0,512460800.0,0.0,mira-fs1,2017-03-01
1.0,ddn47_SATA_045,22775070720.0,47.0,9970761728.0,515815936.0,0.0,mira-fs1,2017-03-01
1.0,ddn47_SATA_046,22775070720.0,47.0,9980854272.0,513815296.0,0.0,mira-fs1,2017-03-01
1.0,ddn47_SATA_047,22775070720.0,47.0,9974079488.0,514065664.0,0.0,mira-fs1,2017-03-01
1.0,ddn47_SATA_048,22775070720.0,47.0,9974988800.0,512498176.0,0.0,mira-fs1,2017-03-01
1.0,ddn47_SATA_049,22775070720.0,47.0,9963249664.0,512480256.0,0.0,mira-fs1,2017-03-01
1.0,ddn47_SATA_050,22775070720.0,47.0,9974652928.0,514374656.0,0.0,mira-fs1,2017-03-01
1.0,ddn47_SATA_051,22775070720.0,47.0,9973776384.0,513735424.0,0.0,mira-fs1,2017-03-01
1.0,ddn47_SATA_052,22775070720.0,47.0,9971908608.0,513935872.0,0.0,mira-fs1,2017-03-01
1.0,ddn47_SATA_053,22775070720.0,47.0,9971695616.0,512977664.0,0.0,mira-fs1,2017-03-01
1.0,ddn47_SATA_054,22775070720.0,47.0,9967558656.0,513312000.0,0.0,mira-fs1,2017-03-01
1.0,ddn47_SATA_055,22775070720.0,47.0,9979846656.0,512606720.0,0.0,mira-fs1,2017-03-01
1.0,ddn48_SATA_000,22775070720.0,48.0,9970073600.0,515063808.0,0.0,mira-fs1,2017-03-01
1.0,ddn48_SATA_001,22775070720.0,48.0,9967214592.0,513414656.0,0.0,mira-fs1,2017-03-01
1.0,ddn48_SATA_002,22775070720.0,48.0,9970663424.0,512296960.0,0.0,mira-fs1,2017-03-01
1.0,ddn48_SATA_003,22775070720.0,48.0,9978241024.0,511473664.0,0.0,mira-fs1,2017-03-01
1.0,ddn48_SATA_004,22775070720.0,48.0,9969647616.0,511801856.0,0.0,mira-fs1,2017-03-01
1.0,ddn48_SATA_005,22775070720.0,48.0,9975226368.0,512097280.0,0.0,mira-fs1,2017-03-01
1.0,ddn48_SATA_006,22775070720.0,48.0,9968762880.0,513530880.0,0.0,mira-fs1,2017-03-01
1.0,ddn48_SATA_007,22775070720.0,48.0,9971204096.0,511940608.0,0.0,mira-fs1,2017-03-01
1.0,ddn48_SATA_008,22775070720.0,48.0,9970221056.0,514122752.0,0.0,mira-fs1,2017-03-01
1.0,ddn48_SATA_009,22775070720.0,48.0,9966706688.0,512814848.0,0.0,mira-fs1,2017-03-01
1.0,ddn48_SATA_010,22775070720.0,48.0,9974308864.0,511586560.0,0.0,mira-fs1,2017-03-01
1.0,ddn48_SATA_011,22775070720.0,48.0,9970393088.0,515161344.0,0.0,mira-fs1,2017-03-01
1.0,ddn48_SATA_012,22775070720.0,48.0,9976930304.0,511903488.0,0.0,mira-fs1,2017-03-01
1.0,ddn48_SATA_013,22775070720.0,48.0,9973415936.0,513341440.0,0.0,mira-fs1,2017-03-01
1.0,ddn48_SATA_014,22775070720.0,48.0,9977430016.0,512600064.0,0.0,mira-fs1,2017-03-01
1.0,ddn48_SATA_015,22775070720.0,48.0,9970262016.0,514949120.0,0.0,mira-fs1,2017-03-01
1.0,ddn48_SATA_016,22775070720.0,48.0,9970647040.0,513569024.0,0.0,mira-fs1,2017-03-01
1.0,ddn48_SATA_017,22775070720.0,48.0,9966043136.0,513959168.0,0.0,mira-fs1,2017-03-01
1.0,ddn48_SATA_018,22775070720.0,48.0,9971433472.0,514637056.0,0.0,mira-fs1,2017-03-01
1.0,ddn48_SATA_019,22775070720.0,48.0,9967026176.0,516512768.0,0.0,mira-fs1,2017-03-01
1.0,ddn48_SATA_020,22775070720.0,48.0,9973235712.0,513396480.0,0.0,mira-fs1,2017-03-01
1.0,ddn48_SATA_021,22775070720.0,48.0,9968074752.0,513502976.0,0.0,mira-fs1,2017-03-01
1.0,ddn48_SATA_022,22775070720.0,48.0,9973645312.0,513514752.0,0.0,mira-fs1,2017-03-01
1.0,ddn48_SATA_023,22775070720.0,48.0,9976389632.0,513531648.0,0.0,mira-fs1,2017-03-01
1.0,ddn48_SATA_024,22775070720.0,48.0,9973997568.0,510756096.0,0.0,mira-fs1,2017-03-01
1.0,ddn48_SATA_025,22775070720.0,48.0,9971277824.0,512298752.0,0.0,mira-fs1,2017-03-01
1.0,ddn48_SATA_026,22775070720.0,48.0,9974308864.0,513598208.0,0.0,mira-fs1,2017-03-01
1.0,ddn48_SATA_027,22775070720.0,48.0,9978527744.0,511636992.0,0.0,mira-fs1,2017-03-01
1.0,ddn48_SATA_028,22775070720.0,48.0,9979740160.0,512252672.0,0.0,mira-fs1,2017-03-01
1.0,ddn48_SATA_029,22775070720.0,48.0,9974456320.0,513479680.0,0.0,mira-fs1,2017-03-01
1.0,ddn48_SATA_030,22775070720.0,48.0,9972809728.0,512387584.0,0.0,mira-fs1,2017-03-01
1.0,ddn48_SATA_031,22775070720.0,48.0,9971236864.0,512379904.0,0.0,mira-fs1,2017-03-01
1.0,ddn48_SATA_032,22775070720.0,48.0,9970524160.0,514630144.0,0.0,mira-fs1,2017-03-01
1.0,ddn48_SATA_033,22775070720.0,48.0,9971982336.0,512889344.0,0.0,mira-fs1,2017-03-01
1.0,ddn48_SATA_034,22775070720.0,48.0,9971556352.0,513284608.0,0.0,mira-fs1,2017-03-01
1.0,ddn48_SATA_035,22775070720.0,48.0,9972072448.0,512152576.0,0.0,mira-fs1,2017-03-01
